Brunnen,"Binger Straße, bei Nr. 8",Daxweiler,1900,"gusseiserner Laufbrunnen, bezeichnet 1900, Stromberger Neuhütte",Kein Bild vorhanden,49.966368,7.753244
Grabmäler,"Heimbacher Straße, auf dem Friedhof",Daxweiler,1875!Ende des 19. und 20. Jahrhundert,"neugotisches Sandstein-Kruzifix, Ende des 19. Jahrhunderts; zwei Priestergrabmäler, 1922 und 1926",Kein Bild vorhanden,49.967141,7.74771
Hofanlage,Ingelheimer Straße 11,Daxweiler,1700!18. Jahrhundert,"barocke Einfirstanlage, teilweise Fachwerk, 18. Jahrhundert",Kein Bild vorhanden,49.966312,7.751506
Hofanlage,Ingelheimer Straße 15,Daxweiler,1800!um 1800,"Dreiseithof; Fachwerkhaus, verputzt, Scheune, Krüppelwalmdachbauten, um 1800",Kein Bild vorhanden,49.966736,7.750939
Brunnen,"Ingelheimer Straße, bei Nr. 15",Daxweiler,1871,"gusseiserner Laufbrunnen, bezeichnet Stromberger Neuhütte 1871",Kein Bild vorhanden,49.966818,7.750868
Katholische Pfarrkirche Maria Geburt,Stromberger Straße,Daxweiler,1100!12. oder 13.Jahrhundert,"dreischiffige neuspätgotische Stufenhalle, 1894/95, Architekten Carl Rüdell und Richard Odenthal, spätgotischer Chor, 1484, Turm im Kern romanisch, 12. oder 13.Jahrhundert, spätgotische Veränderungen, neugotische Aufstockung",Kein Bild vorhanden,49.965731,7.751437
Katholisches Pfarrhaus,Stromberger Straße 14,Daxweiler,1875!Ende des 19. Jahrhunderts,"gründerzeitlicher Klinkerbau, Wandnische mit Marienfigur, Ende des 19. Jahrhunderts",Kein Bild vorhanden,49.965692,7.75221
Katholische Kapelle,"Stromberger Straße, bei Nr. 14",Daxweiler,1892,"neugotischer Klinkerbau, Kreuzdach, bezeichnet 1892",Kein Bild vorhanden,49.965589,7.752084
Hofanlage,Stromberger Straße 18,Daxweiler,1700!erste Hälfte des 18. Jahrhunderts,"barockes Fachwerkhaus, teilweise massiv, erste Hälfte des 18. Jahrhunderts, Scheune, teilweise Fachwerk, im Kern aus dem 18. oder vom Anfang des 19. Jahrhunderts",Kein Bild vorhanden,49.966021,7.752486
Stromberger Neuhütte,westlich des Ortes an der L 214,Daxweiler,1700!18. Jahrhundert,"ehemalige Eisenhütte; barockes Herrenhaus, im Kern aus dem 18. Jahrhundert; klassizistische Produktions-, Lager- und Verwaltungsgebäude, Bruchstein, zwischen 1830 und 1860; Fabrikantenvilla, um 1900",,49.969026,7.731137
Grenzstein,östlich des Ortes an der Gemarkungsgrenze zu Warmsroth,Daxweiler,1781,"Grenzstein, 1781",,nope,nope
