Hofanlage,Dietersgasse 10,Braunweiler,1775!Ende des 18. Jahrhunderts,"barockes Fachwerkhaus eines Streckhofes, wohl vom Ende des 18. Jahrhunderts; Scheune bezeichnet 1806",Kein Bild vorhanden,49.866908,7.746109
Katholische Pfarrkirche St. Josef,Heegwaldstraße,Braunweiler,1758,"spätbarocker Saalbau, 1758, 1955/56 Erweiterung, Architekt Peter Thull, Sakristeianbau 1857",Kein Bild vorhanden,49.866794,7.747024
Kriegerdenkmal,Heegwaldstraße,Braunweiler,1875!letztes Viertel des 19. Jahrhunderts,"Kriegerdenkmal 1870/71, gotisierend, letztes Viertel des 19. Jahrhunderts",Kein Bild vorhanden,49.866718,7.747026
Katholisches Pfarrhaus,Heegwaldstraße 2,Braunweiler,1850!um 1850,"Fachwerk, verputzt, klassizistisch, um 1850",Kein Bild vorhanden,49.86668,7.746723
Fachwerkhaus,Heegwaldstraße 4,Braunweiler,1806,"nachbarockes Fachwerkhaus, bezeichnet 1806",Kein Bild vorhanden,49.866609,7.746317
Hofanlage,Heegwaldstraße 5,Braunweiler,1850!Mitte des 19. Jahrhunderts,"Dreiseithof, Mitte des 19. Jahrhunderts: Fachwerkhaus, Doppel-Scheune, Schuppen mit Knechtstube, bezeichnet 1893",Kein Bild vorhanden,49.86666,7.747184
Wohnhaus,Heegwaldstraße 27,Braunweiler,1800!Anfang des 19. Jahrhunderts,"Krüppelwalmdachbau, Fachwerk, Anfang des 19. Jahrhunderts, bezeichnet 1920",Kein Bild vorhanden,49.866429,7.744552
Wegekreuz,"Heegwaldstraße, bei Nr. 38",Braunweiler,1789,"spätbarockes Wegekreuz, bezeichnet 1789",Kein Bild vorhanden,49.866484,7.74202
Fachwerkhaus,Hermannsgasse 4,Braunweiler,1700!18. Jahrhundert,"barockes Fachwerkhaus einer Hofanlage, bezeichnet 1808, im Kern eventuell aus dem 18. Jahrhundert",Kein Bild vorhanden,49.866981,7.745503
Wegekreuz,"Lindenstraße, bei Nr. 2",Braunweiler,1771,"spätbarockes Wegekreuz, Sandstein, bezeichnet 1771",Kein Bild vorhanden,49.865725,7.746213
Wegekreuz,"Spabrücker Weg, bei Nr. 5",Braunweiler,1792,"spätbarockes Wegekreuz, Sandstein, bezeichnet 1792",Kein Bild vorhanden,49.867029,7.744443
Wegekreuz,Wallhäuser Weg,Braunweiler,1900!um 1900,"Wegekreuz, gusseiserner Korpus, um 1900",,nope,nope
