Fachwerkhaus,Lindenstraße 2,Bockenau,1700!18. Jahrhundert,"barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,49.837803,7.680723
Backhaus,Mainzer Straße,Bockenau,1923,"ehemaliges Backhaus; klassizierender Bossenquaderbau, 1923",Kein Bild vorhanden,49.837429,7.680691
Arkadenhalle,"Waldböckelheimer Straße, auf dem Friedhof",Bockenau,1923,"Arkadenhalle mit Soldatenfigur, 1923",Kein Bild vorhanden,49.83523,7.682044
Katholische Kirche St. Laurentius,Waldböckelheimer Straße 9,Bockenau,1905,"romanisierender Saalbau, 1905",Kein Bild vorhanden,49.835566,7.681102
Kreuz,"Waldböckelheimer Straße, bei Nr. 9",Bockenau,1892,"Sandstein-Kruzifix, bezeichnet 1892",Kein Bild vorhanden,49.835936,7.680965
Spolie,"Winterburger Straße, an Nr. 3",Bockenau,1700!18. Jahrhundert,"Schlussstein, 18. Jahrhundert",Kein Bild vorhanden,49.837203,7.680432
Haus Hay,Winterburger Straße 12,Bockenau,1900!um 1900,"Fachwerkhaus, teilweise massiv, teilweise verschiefert, um 1900",Kein Bild vorhanden,49.836943,7.679532
Rathaus,Winterburger Straße 15,Bockenau,1846,"historisierender Putzbau mit ehemaligem Spritzenraum, bezeichnet 1846",Kein Bild vorhanden,49.836777,7.679424
Evangelische Pfarrkirche,Winterburger Straße 21,Bockenau,1748,"barocker Saalbau, bezeichnet 1748; Westturm, Kreisbaumeister Ludwig Behr",Kein Bild vorhanden,49.836479,7.678849
Evangelisches Pfarrhaus,Winterburger Straße 21,Bockenau,1766,"spätbarocker Krüppelwalmdachbau, bezeichnet 1766",Kein Bild vorhanden,49.836766,7.679067
Fachwerkhaus,Winterburger Straße 23,Bockenau,1700!18. Jahrhundert,"barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,49.836793,7.67859
Kreuz,"Winterburger Straße, bei Nr. 25",Bockenau,1903,"spätgründerzeitliches Sandstein-Kruzifix, bezeichnet 1903",,49.836809,7.67835
Wohnhaus,Winterburger Straße 34/36,Bockenau,1880!um 1880,"ehemalige katholische Schule; villenartiges spätklassizistisches Wohnhaus, um 1880",,49.836941,7.67693
Wohnhaus,Winterburger Straße 38/40,Bockenau,1830!um 1830/40,"ehemalige evangelische Schule; spätklassizistischer Putzbau, um 1830/40",,49.836994,7.676571
Wegweiser,östlich des Ortes an der L 237,Bockenau,1820!um 1820,"klassizistischer Sandstein-Obelisk, um 1820",,49.840181,7.685584
Wegweiser,nördlich des Ortes an der Kreuzung von L 108 und K 23,Bockenau,1820!um 1820,"klassizistischer Sandstein-Obelisk, um 1820",,49.85093,7.659191
