Denkmalzone Ortskern,Naheweinstraße 29–37 und andere,Duchroth,1500!16. bis 20. Jahrhundert,"geschlossenes historisches Ortsgefüge mit doppelgeschossigen Bauten, darunter einige Fachwerkhäuser, 16. bis 20. Jahrhundert",Kein Bild vorhanden,49.784019,7.738985
Denkmalzone Wassergasse,"Wassergasse 10, 12, 14, 16",Duchroth,1800!19. Jahrhundert,vier eine hofartige Situation bildende Einfirstanlagen des 19. Jahrhunderts am Ende einer Sackgasse,//commons.wikimedia.org/wiki/Category:Montforterhof,49.784521,7.738013
Denkmalzone Montforterhof,südöstlich des Ortes,Duchroth,1480!ab 1480,"im Kern vermutlich „neues Schloss im Tal“ der Boos von Waldeck, ab 1480 (Renaissance-Spolien, 16. bis Anfang des 18. Jahrhunderts), 16. bis 19. Jahrhundert; jetzt vier Hofstellen; Hauptgebäude (Nr. 3/5): Krüppelwalmdachbau mit Torbogen, im Wesentlichen wohl aus dem 18. und vom Anfang des 19. Jahrhunderts",Kein Bild vorhanden,49.765785,7.764762
Protestantische Pfarrkirche,Kirchenstraße,Duchroth,1908!1908–10,"gotisierender Sandsteinquaderbau, Heimatstil, 1908–10, Architekt Karl Schenkel, München-Pasing",Kein Bild vorhanden,49.78331,7.740546
Kriegerdenkmäler,"Kirchenstraße, bei der Kirche",Duchroth,1875!letztes Viertel des 19. Jahrhunderts,"Kriegerdenkmal 1866 und 1870/71, Löwe, letztes Viertel des 19. Jahrhunderts; Kriegerdenkmal 1914/18, Sandsteinquader, 1920er Jahre",Kein Bild vorhanden,49.78343,7.740509
Spolien,"Kirchenstraße, an Nr. 4",Duchroth,1600!um 1600,"Spolien, um 1600",Kein Bild vorhanden,49.783468,7.739943
Fachwerkhaus,Naheweinstraße 22,Duchroth,1700!18. Jahrhundert,"barockes Fachwerkhaus, 18. Jahrhundert",Kein Bild vorhanden,49.785261,7.740213
Haus Schumacher,Naheweinstraße 29,Duchroth,1790,"nachbarocker Krüppelwalmdachbau, teilweise Fachwerk, Torfahrten, bezeichnet 1802 und 1790 (1796 ?)",Kein Bild vorhanden,49.784248,7.739226
Einfirsthaus,Naheweinstraße 31,Duchroth,1600!17. Jahrhundert,"Einfirsthaus eines Gehöfts, teilweise Fachwerk, im Kern wohl aus dem 17. Jahrhundert, bezeichnet 1846, Torbalken bezeichnet 1801, weitere Toranlage vom Ende des 18. oder Anfang des 19. Jahrhunderts",Kein Bild vorhanden,49.784083,7.739116
Rathaus,Naheweinstraße 33,Duchroth,1550!drittes Viertel des 16. Jahrhunderts,"spätgotisches Rathaus; drittes Viertel des 16. Jahrhunderts, straßenseitiger Umbau, 19. Jahrhundert",Kein Bild vorhanden,49.783922,7.73901
Hofanlage,Naheweinstraße 35,Duchroth,1802,"Hofanlage, Krüppelwalmdachbau mit Fachwerkanbauten, Torbogen bezeichnet 1802",Kein Bild vorhanden,49.783774,7.738933
Fachwerkhaus,Naheweinstraße 37,Duchroth,1700!18. Jahrhundert,"barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert; Haustür bezeichnet 1846",Kein Bild vorhanden,49.78362,7.738908
Haus Lindemann,Naheweinstraße 40/42,Duchroth,1786,"spätbarocke Einfirstanlage, bezeichnet 1786, Scheune, teilweise Fachwerk, bezeichnet 1786",Kein Bild vorhanden,49.78397,7.738825
Fachwerkhaus,Naheweinstraße 46/Obere Wassergasse 2,Duchroth,1700!18. Jahrhundert,"barockes Fachwerkhaus, großteils verputzt, 18. Jahrhundert, Erdgeschoss klassizistisch überformt",Kein Bild vorhanden,49.783674,7.738723
Weingut,Naheweinstraße 70,Duchroth,1910!um 1910,"Vierseithof; Bruchsteinbauten, Heimatstil, um 1910",Kein Bild vorhanden,49.782302,7.737877
Wohnhaus,Naheweinstraße 72,Duchroth,1850!Mitte des 19. Jahrhunderts,"ehemalige Schule; klassizistischer Putzbau mit siebenteiligen Fensterbändern, Mitte des 19. Jahrhunderts",Kein Bild vorhanden,49.782155,7.737429
Wohnhaus,Obere Wassergasse 14,Duchroth,1800!erste Hälfte des 19. Jahrhunderts,"Kleinhaus, teilweise Fachwerk, erste Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,49.783423,7.73812
Haustür,"Pfarrgasse, an Nr. 6",Duchroth,1863,"Haustür, klassizistisch, bezeichnet 1863",Kein Bild vorhanden,49.784017,7.74005
Haustür,"Pfarrgasse, an Nr. 7",Duchroth,1850!Mitte des 19. Jahrhunderts,"Haustür, Türblatt, Mitte des 19. Jahrhunderts",Kein Bild vorhanden,49.784067,7.740104
Protestantischer Pfarrhof,Pfarrgasse 8,Duchroth,1900!um 1900,"villenartiger Walmdachbau, Heimatstil, um 1900",Kein Bild vorhanden,49.783816,7.740415
Haustür,"Schloßstraße, an Nr. 1",Duchroth,1864,"Haustür, spätklassizistisch, 1864",Kein Bild vorhanden,49.783957,7.739354
Spolien,"Schlossstraße, an Nr. 4",Duchroth,1600!um 1600,"zwei Spolien, um 1600 (?)",Kein Bild vorhanden,49.78378,7.739682
Einfirsthaus,Wassergasse 12,Duchroth,1815,"Einfirsthaus, bezeichnet 1815",,49.784597,7.737913
Einfirsthaus,Wassergasse 16,Duchroth,1800!erste Hälfte des 19. Jahrhunderts,ehemalige Einfirstanlage; erste Hälfte des 19. Jahrhunderts,,49.784412,7.738134
Portal,"Weinbergstraße, an Nr. 2",Duchroth,1835,"klassizistisches Oberlichtportal, bezeichnet 1835",,49.785266,7.740018
