Denkmalzone Jüdischer Friedhof[1] (Rosenstraße), Seesbach,im 19. Jahrhundert oder vor 1800 angelegtes Areal mit elf Grabsteinen von 1855 (?) bis 1937
Felsenstraße 15, Seesbach,"Krüppelwalmdachbau, Fachwerk verputzt und verschiefert, im Kern um 1600, bezeichnet 1736 (Umbau); ortsbildprägende Ecklage"
Felsenstraße 23, Seesbach,"eingeschossiges Fachwerkhaus eines Streckhofs, verputzt und verschiefert, 18. oder Anfang des 19. Jahrhunderts"
Felsenstraße 50, Seesbach,"Fachwerkhaus, verputzt und verschiefert, 18. oder Anfang des 19. Jahrhunderts"
Felsenstraße 68, Seesbach,"barocker Krüppelwalmdachbau, Fachwerk verputzt und verkleidet, 18. Jahrhundert"
Hauptstraße, Seesbach,"Kriegerdenkmal 1914/18, Granit-Obelisk, 1920er Jahre"
Hauptstraße 3, Seesbach,"Schule, Heimatstilbau, eingeschossige Nebenflügel, 1930er Jahre"
Hauptstraße 58, Seesbach,"Katholische Kirche St. Laurentius; neugotischer Bruchsteinbau, 1888/89, Diözesanbaumeister Max Meckel, Limburg"
Kirchstraße 14, Seesbach,"Evangelische Kirche; malerisch gruppierter Heimatstilbau in barockisierenden Formen, 1911"
Hauptstraße, Seesbach,"sogenannte Semendiskirche; Saalbau, Ende des 13. Jahrhunderts über romanischen Grundmauern, Langhaus 1733 verändert"
"





Hauptstraße 58", Seesbach,"Katholische Kirche St. Laurentius


"
"





Kirchstraße 14", Seesbach,"Evangelische Kirche


"
"





Hauptstraße", Seesbach,"sogenannte Semendiskirche


"
