Hauptstraße 1a, Lettweiler,"Turnhalle, Walmdachbau, bezeichnet 1925"
Hauptstraße 63, Lettweiler,"barockes Fachwerkhaus, verputzt, erste Hälfte oder Mitte des 19. Jahrhunderts"
Hauptstraße 65, Lettweiler,"barockes Fachwerkhaus, wohl aus der ersten Hälfte des 18. Jahrhunderts"
Hauptstraße 66, Lettweiler,"Hofanlage; im Kern barockes Fachwerk-Wohnhaus, verputzt, vermutlich aus dem 17. oder 18. Jahrhundert"
Hintergasse 41, Lettweiler,"Streckhof; Kleinhaus, teilweise Fachwerk, bezeichnet 1808"
Hintergasse 43, Lettweiler,"ehemalige Schule; Walmdachbau, Mitte des 19. Jahrhunderts"
Rehborner Straße 50, Lettweiler,"ehemaliger protestantischer Pfarrhof; barocke Krüppelwalmdachbauten, 18. Jahrhundert"
Rehborner Straße 51, Lettweiler,"evangelische Pfarrkirche; spätbarocker Saalbau, Architekt Philipp Heinrich Hellermann, 1763"
Schäferhügel 28, Lettweiler,"barockes Fachwerkhaus, teilweise massiv, erste Hälfte des 18. Jahrhunderts"
Denkmalzone Neudorferhof (Neudorferhof 97–102), Lettweiler,"Mennonitensiedlung seit 1789, Kirche von 1885, Hofanlagen des 19. Jahrhunderts, großer Löschweiher; ummauerter mennonitischer Friedhof"
Neudorferhof 97, Lettweiler,"Dreiseithof; eineinhalbgeschossiges spätklassizistisches Wohnhaus, bezeichnet 1877, Wirtschaftsgebäude"
Neudorferhof 100, Lettweiler,"mennonitische Kirche; klassizistischer Walmdachbau, bezeichnet 1885"
Neudorferhof 101, Lettweiler,"Hofanlage; eingeschossiges Wohnhaus, bezeichnet 1831, Wirtschaftsgebäude"
