Denkmalzone Neuer jüdischer Friedhof,"Am Rödelstein, auf dem christlichen Friedhof",Altenbamberg,1884,"ummauertes Areal mit 23 Grabsteinen, 1884 bis 1937[1]",Kein Bild vorhanden,49.785459,7.828888
Denkmalzone Alter jüdischer Friedhof,"östlich des Ortes,  Distrikt Am Judengraben",Altenbamberg,1750,1750 angelegtes Areal mit 10 Grabsteinen[2],Kein Bild vorhanden,49.785133,7.835216
Denkmalzone Am Bernhardsschlößchen,südöstlich des Ortes,Altenbamberg,1357,"Burgruine Treuenfels, sogenanntes Bernhardschlößchen; Bruchstein-Mauerzüge der Burgruine, 1357 errichtet [3]",Kein Bild vorhanden,49.783183,7.833929
Denkmalzone Altenbaumburg,östlich des Ortes auf dem Schloßberg,Altenbamberg,1253!vor 1253,"Halsgraben und Schildmauer, Rechteckturm, Mauerresteauds dem 13. Jahrhundert, Reste gotischer Wohnbauten und der gotischen Kapelle vor 1253 entstandenen, 1482 verfallenen Stammburg der Raugrafen; der gotische Palas 1981–83 wiederaufgebaut[4]",//commons.wikimedia.org/wiki/Category:Altenbaumburg,49.786034,7.834716
Grabmal,"Am Rödelstein, auf dem christlichen Friedhof",Altenbamberg,1900!um 1900,"Grabstein Kastl-Voelker, Schauwand, Relief einer Trauernden, um 1900",Kein Bild vorhanden,49.785926,7.829775
Villa,Am Rödelstein 2,Altenbamberg,1860!um 1860,"Villa, um 1860, eingeschossiger Anbau",Kein Bild vorhanden,49.786769,7.830175
Haustür,"Burgstraße, an Nr. 4",Altenbamberg,1809,"Haustür mit Oberlicht, bezeichnet 1809",Kein Bild vorhanden,49.786046,7.831906
Fachwerkhaus,Burgstraße 12 (?),Altenbamberg,1770,"barockes Fachwerkhaus, bezeichnet 1770",Kein Bild vorhanden,49.786685,7.83219
Fachwerkhaus,Burgstraße 20,Altenbamberg,1500!16. Jahrhundert,"Fachwerkhaus, Renaissanceportal, 16. Jahrhundert, Erdgeschoss im 19. Jahrhundert verändert",Kein Bild vorhanden,49.786865,7.832524
Fachwerkhaus,Burgstraße 22,Altenbamberg,1700!18. Jahrhundert,"barockes Fachwerkhaus, 18. Jahrhundert",Kein Bild vorhanden,49.786837,7.83276
Fachwerkhaus,Burgstraße 26,Altenbamberg,1700!18. oder Anfang des 19. Jahrhunderts,"Fachwerkhaus, 18. oder Anfang des 19. Jahrhunderts",Kein Bild vorhanden,49.787047,7.832894
Spolie,"Burgstraße, an Nr. 27",Altenbamberg,1580,"Spolie, bezeichnet 1580",Kein Bild vorhanden,49.787036,7.833005
Protestantische Kirche,"Hauptstraße, Ecke Am Rödelstein",Altenbamberg,1821!1821–23,"klassizistischer Saalbau, 1821–23",Kein Bild vorhanden,49.786316,7.830831
Katholische Kirche Maria Geburt und St. Mauritius,Hauptstraße 39,Altenbamberg,1783,"spätbarocker Saalbau, 1783",Kein Bild vorhanden,49.786712,7.831439
Bahnhof,Hauptstraße 43,Altenbamberg,1875!Ende des 19. Jahrhunderts,"Gründerzeitbau, teilweise Fachwerk, Fachwerkgüterschuppen, Ende des 19. Jahrhunderts",Kein Bild vorhanden,49.786817,7.830873
Brücklocherhof,östlich des Ortes an der K 85,Altenbamberg,1700!18. und erste Hälfte des 19. Jahrhunderts,"Brücklocherhof, 18. und erste Hälfte des 19. Jahrhunderts; Wirtschaftsgebäude teilweise Fachwerk",Kein Bild vorhanden,49.77911,7.860224
Weinbergshaus,"südöstlich des Ortes,  Flur Eilbacher Hang",Altenbamberg,1890!um 1890,"gründerzeitlicher Klinkerbau, um 1890",Kein Bild vorhanden,49.781743,7.842573
