"Denkmalzone Jüdischer Friedhof[1] (Heisterberg, im Südwesten des Ortes am Waldrand)", Hüffelsheim,"Anfang des 19. Jahrhunderts eröffnet, Grabsteine bis 1928"
Beinde 10, Hüffelsheim,"katholische Kirche; gründerzeitlicher Backsteinbau, bezeichnet 1887, Baumeister Johann Pfeiffer"
Brunnenstraße, Hüffelsheim,"Wegekapelle, 19. Jahrhundert"
Brunnenstraße, Hüffelsheim,"Ziehbrunnen, 18. oder 19. Jahrhundert"
Fröschengasse 8, Hüffelsheim,"Fachwerkhaus, teilweise massiv, um 1600"
(bei) Fröschengasse 8, Hüffelsheim,"Renaissance-Brunnenhäuschen/Ziehbrunnen, bezeichnet 1595"
Fröschengasse 13, Hüffelsheim,"Wohnhaus, um 1600"
Hauptstraße 7, Hüffelsheim,"barockes Fachwerkhaus, 18. Jahrhundert"
(bei) Hauptstraße 8, Hüffelsheim,"Ziehbrunnen, wohl zweite Hälfte des 18. oder erste Hälfte des 19. Jahrhunderts"
Hauptstraße 13, Hüffelsheim,"Rathaus; Fachwerkbau mit Torfahrt, 1582–95, Treppenturm bezeichnet 1595, ehemaliges Backhaus, 1608"
Hauptstraße 14, Hüffelsheim,"barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert, im Kern wohl älter"
Hauptstraße 16, Hüffelsheim,"barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert"
Hauptstraße 44, Hüffelsheim,"barockes Fachwerkhaus einer Hofanlage, teilweise massiv, wohl 17. Jahrhundert, Torbogen mit Fußgängerpforte, bezeichnet 1717"
Kirchenstraße 2, Hüffelsheim,"Krüppelwalmdachbau, um 1800"
Weinsheimer Straße, Hüffelsheim,"evangelische Pfarrkirche; ehemals St. Lambert, Westturm und Langhausmauern spätgotisch, Umbauten 1611 und 1706; alte Friedhofsmauer; Kriegerdenkmal 1914/18, reliefierter Sandsteinpfeiler, 1920er Jahre; drei Pfarrergrabsteine, 19. Jahrhundert"
