Denkmalzone Ortskern, Odernheim am Glan,"Oval des von der ehemaligen Stadtbefestigung (Obertor, Stadtmauerreste bei der Bahnhofstraße, ehemaliger Graben im Westen) seit etwa 1349 eingefassten Ortskerns mit zahlreichen Bauten vor allem des 16. und 17., aber auch des 18. und 19. Jahrhunderts, darunter Fachwerkbauten"
"Denkmalzone Klosterruine Disibodenberg (Disibodenberger Hof 1, nördlich des Ortes)", Odernheim am Glan,"12. bis 16. Jahrhundert; Überreste der romanischen Kirche und Konventsgebäude; sogenanntes Hospiz, spätgotischer Giebelbau, 16. Jahrhundert"
Bahnhofstraße, Odernheim am Glan,"Kriegerdenkmal 1870/71, Obelisk, letztes Viertel des 19. Jahrhunderts"
Bahnhofstraße 6, Odernheim am Glan,"spätgründerzeitliche Hofanlage, bezeichnet 1901"
Bahnhofstraße 11, Odernheim am Glan,"ehemaliger Bahnhof; zweieinhalbgeschossiger historistischer Sandsteinquaderbau, bezeichnet 1895, Güterschuppen, Stellwerk 1891"
Gigertsgasse 1, Odernheim am Glan,"ehemaliges Schloss der Herzöge von Pfalz-Zweibrücken; Renaissance-Bruchsteinbau mit Treppenturm, 1567; Zwerchhaus mit Loggia wohl 1920er Jahre"
Gigertsgasse 7, Odernheim am Glan,"Renaissancebau, um 1600, im 19. Jahrhundert verändert"
Hauptstraße 6, Odernheim am Glan,"Renaissancebau, um 1600"
Hauptstraße 17, Odernheim am Glan,"Rathaus; spätgotischer Krüppelwalmdachbau, Bruchstein, 1540/41, 1689 zerstört, 1768, 1774, 1776 Wiederaufbau; Dachreiter mit Glocke, 1370"
Hauptstraße 19, Odernheim am Glan,"barockes Fachwerk-Wohnhaus, teilweise massiv, 17. Jahrhundert"
(an) Hauptstraße 28, Odernheim am Glan,"Takenplatte, barock, 18. Jahrhundert"
(an) Hauptstraße 30, Odernheim am Glan,"Bauinschrift, bezeichnet 1801"
Hauptstraße 34, Odernheim am Glan,"Renaissance-Bruchsteinbau, teilweise Fachwerk, bezeichnet 1564"
Hauptstraße 37, Odernheim am Glan,"spätbarockes Fachwerkhaus, teilweise massiv, angeblich 1761, im Kern wohl älter (um 1700?)"
Hauptstraße 42/43, Odernheim am Glan,"Obertor, Walmdachbau, Bruchstein und Fachwerk, nach 1349, heutiges Erscheinungsbild spätbarock, bezeichnet 1763, 1924 und 1977/84; Wappenstein"
Hauptstraße 44, Odernheim am Glan,"Fachwerkhaus, teilweise massiv, bezeichnet 1821, im Kern älter (Fachwerk 18. Jahrhundert, Renaissance-Fenster um 1600)"
(an) Hauptstraße 51, Odernheim am Glan,"Haustür-Schlussstein, bezeichnet 1754"
Hintergasse ohne Nummer, Odernheim am Glan,"ehemalige Schule; spätklassizistischer Krüppelwalmdachbau, wohl um 1830, Aufstockung im späteren 19. Jahrhundert"
Hintergasse 9, Odernheim am Glan,"Protestantische Pfarrkirche; barocker Hausteinbau, bezeichnet 1738"
Hintergasse 11/12, Odernheim am Glan,"ehemalige Lehrerwohnung; Kleinquaderbau, drittes Viertel des 19. Jahrhunderts, Scheune"
Hintergasse 29, Odernheim am Glan,"barockes Fachwerkhaus, bezeichnet 1710"
Hinterruthen 1, Odernheim am Glan,"späthistoristische Waldach-Villa, bezeichnet 1904"
"Lettweiler Straße, auf dem Friedhof", Odernheim am Glan,"Grabmal A. Schmidt, spätklassizistische Grabsäule, um 1877; Grabmal F. Welsch, neugotische Stele, gründerzeitliche Grabsteine, um 1885"
Ransengasse 2/3, Odernheim am Glan,"Hofanlage, 18. und 19. Jahrhundert; Fachwerkhaus, im Kern wohl barock, 18. Jahrhundert"
Ransengasse 12, Odernheim am Glan,"Renaissance-Wohnhaus, um 1600"
Raumgarten 2, Odernheim am Glan,"spätbarocker Krüppelwalmdachbau, Rokoko-Portal, bezeichnet 1793"
Raumgarten 3, Odernheim am Glan,"Einfirsthaus, teilweise Fachwerk, 18. Jahrhundert"
Rehborner Straße 1, Odernheim am Glan,"ehemalige Gerberei; spätklassizistisches Wohnhaus, bezeichnet 1853; Nebengebäude, Gerbhaus wohl um 1800"
Staudernheimer Straße 1, Odernheim am Glan,ehemalige Bannmühle
Staudernheimer Straße 2, Odernheim am Glan,"Villa; zweieinhalbgeschossiger Sandsteinquaderbau, Jugendstil, 1905/10, Architekt Zimmermann, Kreuznach"
Turnhallstraße 3, Odernheim am Glan,"Disibodenberg-Schule; langgestreckter Walmdachbau, Bruchstein, um 1900"
Turnhallstraße 6, Odernheim am Glan,"Turnhalle; Baugruppe, Haustein, Heimatstil, um 1910"
Untergasse 1, Odernheim am Glan,"barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert, Haustür bezeichnet 1847"
Untergasse 2, Odernheim am Glan,"Fachwerkhaus, teilweise massiv, 17. Jahrhundert"
Am Disibodenberg (nördlich des Ortes), Odernheim am Glan,"Weinbergshaus; Fachwerk, wohl 18. oder Anfang des 19. Jahrhunderts"
Disibodenberger Hof (nördlich des Ortes), Odernheim am Glan,"drei Hofstellen mit gut erhaltenen Wirtschaftsgebäuden um einen Hofraum (Kopfsteinpflaster) angeordnet, 18./19. Jahrhundert, spätklassizistisches Wohnhaus mit Torbogen, um 185?;, Scheune mit Krüppelwalmdach und Torbogen; an anderem Wirtschaftsgebäude Inschriftstein bezeichnet 1608"
Staudernheimer Straße 19, Odernheim am Glan,"Villa; Pyramindendachbau, 1920er Jahre"
