"Denkmalzone ehemaliger Jesuitenhof und Pfarrkirche Maria Königin (Seminarstraße 2, 4, Daniel-Brendel-Straße 1)", Mainz-Drais,"Areal des ehemaligen seit 1670 bestehenden Wirtschaftshofes der Mainzer Jesuiten mit der Pfarrkirche; Nr. 4: ehemaliger Hauptbau von 1740, 1898 gotisierender Umbau zur katholischen Knabenerziehungsanstalt; ehemalige Zehntscheune, Krüppelwalmdachbau, um 1750; korbbigige Toranlage 1740, Nr. 2: Wohnhaus, sandsteingegliederter Bruchsteinbau, 1850, Gartenhaus um 1900; hohe Einfriedungsmauer aus Bruchstein großteils überkommen"
"Denkmalzone Ortskern (Ober-Olmer Straße 5–9, 15–21 (ungerade Nummern), 12, 14, 18, 20, Lerchenbergstraße 1, 3, 5, Heßlerweg 2, 4)", Mainz-Drais,"Weitgehend unversehrt überlieferte kleinbäuerlich geprägte Baustruktur des Ortskern in seiner Ausdehnung im frühen 19. Jahrhundert mit Zwei-, Drei- und Vierseithöfen"
"An den Platzäckern 13, An den Weiden 1–7 (ungerade Nummern), Seminarstraße 3", Mainz-Drais,"Überreste der Umfassungsmauer des ehemaligen St.-Clara-Gutes, Kalkbruchsteinmauerzug, 17. oder 18. Jahrhundert"
An der Markthalle, Mainz-Drais,"Kriegerdenkmal 1870/71; relieferter Obelisk, 1898"
An der Markthalle, Mainz-Drais,"Friedhof; Grabmal Johann Schüler III., aufgesockeltes Kruzifix, Rotsandstein, Gusseisenkorpus, um 1930"
Daniel-Brendel-Straße 1, Mainz-Drais,"Katholische Pfarrkirche Maria Königin; schlichter spätbarocker Saalbau mit Spitzhelmdachreiter, 1737/38, Erweiterung 1933/34 von Franz Rehm, Mainz"
Daniel-Brendel-Straße 11, Mainz-Drais,"ehemaliges Schulhaus; sandsteingegliederter Quader- bzw. Bruchsteinbau, 1861"
Heßlerweg 2–10 (gerade Nummern), Mainz-Drais,"Brunnenstube mit Wasserleitung, Teilstück, tonnengewölbter Gang, Bruchstein, Eingang bezeichnet 1686"
Lerchenbergstraße 1, Mainz-Drais,"Dreiseithof; Wohnhaus mit Viehstall, großvolumiger Bruchsteinbau, um 1840, Scheune, überdachte Torfahrt"
Lerchenbergstraße 2, Mainz-Drais,"spätbarockes Wohnhaus, teilweis Fachwerk (verputzt), zweite Hälfte des 18. Jahrhunderts"
Ober-Olmer Straße 24, Mainz-Drais,"Katholische Maria-Hilf-Kapelle; kleiner Putzbau, 1862"
Ober-Olmer-Straße 2, Mainz-Drais,"langgestreckter Krüppelwalmdachbau, teilweise Fachwerk (verputzt), um 1800; straßenbildprägend"
Ober-Olmer-Straße 4, Mainz-Drais,"Vierseithof; Wohnhaus, teilweise Fachwerk (verputzt), wohl erstes Viertel des 19. Jahrhunderts"
Ober-Olmer-Straße 9, Mainz-Drais,"eingeschossiger nachbarocker Krüppelwalmdachbau, teilweise Fachwerk (verputzt), Anfang des 19. Jahrhunderts"
Ober-Olmer-Straße 14, Mainz-Drais,"Hakenhof, Mitte des 19. Jahrhunderts; sandsteingegliederter Bruchsteinbau, Scheune"
Seminarstraße, Mainz-Drais,Bruchsteinmauer des ehemaligen Klostergutes der Jesuiten
"an der L 427, Am Draisberg", Mainz-Drais,"Wegekreuz, Kruzifix, Rotsandstein, 1869"
