Denkmalzone Alter christlicher Friedhof (Heiligkreuzweg/Portlandstraße), Mainz-Weisenau,"Mitte des 19. Jahrhunderts angelegt; neugotische Friedhofskapelle mit Leichenhalle, bezeichnet 1877; Friedhofskreuz, barocker Korpus, 18. Jahrhundert (Original bei der Friedhofsverwaltung); ehemaliges Wegekreuz, wohl zweite Hälfte des 15. Jahrhunderts; Kriegerdenkmal 1914/18, expressionistische Toranlage, 1926 von Fritz Sulzbach, Weisenau, nach 1945 ergänzt; neugotisches Grabmal P. J. Krapp († 1905); spätgründerzeitlicher Grabstein Familie C. Seyfried II († 1908); neubarocke Grabstele P. und A. M. Karst, um 1926"
Denkmalzone Jüdischer Friedhof (Portlandstraße), Mainz-Weisenau,1882 an den alten christlichen Friedhof anschließend angelegt; 44 Grabsteine von 1883/84 bis zur Mitte der 1930er Jahre
"Denkmalzone Portlandstraße 18/20, 22, Otto-Wels-Straße 14, Christianstraße 1", Mainz-Weisenau,"Zeile aus drei Arbeitermietshäusern, doppelgeschossige Klinkerbauten mit Sandsteingliederungen, straßenbildprägende spätgründerzeitliche Baugruppe, um 1900"
"Denkmalzone Unterdorf (Jakob-Sieben-Straße 16, 18, 29, 24, Treppengasse 1, 3, 5, 7, Wormser Straße 61–75 (ungerade Nummern), 79)", Mainz-Weisenau,"Ausschnitt des Dorfkerns am Hang zu Füßen der katholischen Pfarrkirche, Straßen- und Wegenetz und Parzellenstruktur spätmittelalterlich, ein- und zweigeschossige Wohnhäuser, Fischer- und Schifferhäuser des 18. und 19. Jahrhunderts, Tagelöhnerhäuser der ersten Hälfte des 19. Jahrhunderts, Wormser Str. 67 ehemalige Brauerei Zum Löwen, Nr. 75 ehemalige Brauerei Zum Schwanen"
Denkmalzone Wormser Straße 15, Mainz-Weisenau,"bauliche Gesamtanlage aus zwei rechtwinklig einander zugeordneten zweigeschossigen Wohnhäusern; spätbarocker Mansardwalmdachbau mit Fachwerk-Obergeschoss, um 1759/60; klassizistischer Putzbau, um 1830; straßenbildprägend"
(unter(halb)) Burgstraße 6, Mainz-Weisenau,"stattlicher Keller mit Flachtonne, wohl mittelalterlich; in der Gartenmauer spätmittelalterliche Stiftsherren-Grabsteine; im Garten barocke Nepomuk-Skulptur, wohl erste Hälfte des 18. Jahrhunderts"
(unter(halb)) Burgstraße 11, Mainz-Weisenau,"Weinkeller mit Flachtonne, wohl mittelalterlich"
Heiligkreuzweg, Mainz-Weisenau,"Neuer Friedhof; 1965 angelegt, barocke Kreuzigungsgruppe, Rotsandstein, 18. Jahrhundert"
Heiligkreuzweg/Ecke Hohlstraße, Mainz-Weisenau,"Wegekreuz, Sandstein, bezeichnet 1849"
Heiligkreuzweg/Ecke Portlandstraße, Mainz-Weisenau,"Kriegerdenkmal 1870/71, relieferter Obelisk, Rotsandstein, 1873 von J. Koehl, Mainz"
Hopfengartenstraße 24, Mainz-Weisenau,"Evangelische Gustav-Adolf-Kirche; neugotischer Saalbau, Polygonalmauerwerk, 1890/91 von J. Meyer, Mainz, nach Kriegsbrand Instandsetzung 1953 von Heinrich und Werner Geyer, Weisenau; Pfarrhaus, Walmdachbau, 1949/50"
Jakob-Sieben-Straße 35, Mainz-Weisenau,"Katholische Pfarrkirche Mariä Himmelfahrt; stattlicher spätbarocker Saalbau, 1739, nach Zerstörung Wiederaufbau 1825/26 von F. Schneider, Mainz, eventuell unter Mitwirkung Georg Mollers; neuklassizistischer Westbau mit Turm, 1912/13 von Ludwig Becker; ortsbildprägend"
(an) Langgasse 1, Mainz-Weisenau,"Wappenstein der Freiherren von Gedult von Jungenfeld, barock, 18. Jahrhundert"
Portlandstraße 26, Mainz-Weisenau,"Schillerschule; dreigeschossiger Putzbau, heimatstilgeprägte historisierende Motive, Nordtrakt 1905, Südtrakt 1910 von Franz Philipp Gill, Mainz"
Wormser Straße 31, Mainz-Weisenau,"Weisenauer Synagoge, kleiner Putzbau, Fachwerkgiebel, Krüppelwalm, mit Hochzeitsstein, 1736/37"
