Denkmalzone Gutssitz Junkernthal (Junkernthal 1), Niederfischbach,"Fachwerkgruppe, Wohn- und Torhaus, 1743, Architekt C. Hennes, Friesenhagen"
Am Friedhof, Niederfischbach,"Katholische Pfarrkirche St. Mauritius und Gefährten; stattliche neuspätromanische Säulenbasilika, qualitätvolle Bauskulptur, 1896-98, Architekt A. H. Ritzefeld, Bonn-Beuel"
"Konrad-Adenauer-Straße, Donzenbachstraße", Niederfischbach,"Evangelische Kirche; Saalbau, 1820/21, romanischer Turm"
Kirchhofstraße 2, Niederfischbach,"Fachwerkhaus, teilweise verschiefert, 18. Jahrhundert"
Mühlenstraße 6, Niederfischbach,"Fachwerkhaus, verschiefert, wohl aus der zweiten Hälfte des 18. Jahrhunderts"
Mühlenstraße 10, Niederfischbach,"Fachwerkhaus, teilweise verkleidet, bezeichnet 1777"
Mühlenstraße 11, Niederfischbach,"Fachwerkhaus, verkleidet, wohl aus dem 18. Jahrhundert"
Schlesingstraße 1, Niederfischbach,"Fachwerkhaus, teilweise verschiefert, 18. Jahrhundert"
Mehlberg südlich der Ortslage, Niederfischbach,sogenannter Giebelhof; ehemaliger Mehlbergerhof
südöstlich der Ortslage nahe der Gemarkungsgrenze, Niederfischbach,Soldatengrab
Bergstraße 4, Niederfischbach,"Fachwerkhaus, verkleidet, wohl aus dem 17. oder 18. Jahrhundert"
Konrad-Adenauer-Straße 36, Niederfischbach,"ehemalige Schule; Backsteinbau, bezeichnet 1881"
Konrad-Adenauer-Straße 37, Niederfischbach,"klassizistischer Krüppelwalmdachbau, Fachwerk verputzt, Anfang des 19. Jahrhunderts"
