Betzdorfer Landstraße, Mittelhof,"Katholische Pfarrkirche St. Marien; neugotischer Bruchsteinsaal, 1895 ff."
Blickhausen, Mittelhof,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert"
Grabig 1, Mittelhof,"Fachwerkhaus, teilweise massiv, wohl noch aus dem 17. Jahrhundert"
Hof Auen, Mittelhof,"stattliches Fachwerkhaus einer Hofanlage, 18. Jahrhundert"
Hüngesberg, Mittelhof,"stattliches Fachwerkhaus, verkleidet und verschiefert, wohl aus dem 17. oder 18. Jahrhundert"
Kohlschlade, Mittelhof,"Fachwerkhaus auf Bruchsteinsockel, 19. Jahrhundert"
Mitteldurwittgen, Mittelhof,"stattliches Fachwerkhaus einer Hofanlage, teilweise massiv und verschiefert, 18. Jahrhundert"
Niederdurwittgen, Mittelhof,"stattliches Fachwerkhaus einer Hofanlage, teilweise massiv, 18. Jahrhundert"
Oberkrombach, Mittelhof,"Fachwerkhaus, teilweise massiv, angeblich von 1652"
Quadenhof, Mittelhof,"stattliches Fachwerkhaus einer Hofanlage, 18. Jahrhundert"
Rodden 1, Mittelhof,"Fachwerkhaus einer Hofanlage, teilweise massiv und verkleidet, 18. Jahrhundert"
Röttgen 2, Mittelhof,"Fachwerkhaus einer Hofanlage, verkleidet, wohl aus dem 17. oder 18. Jahrhundert"
Steckensteiner Straße 19, Mittelhof,"Fachwerkhaus, Ende des 19. Jahrhunderts"
Knappenstraße 1–23 (ungerade Nummern), Mittelhof,"Kleinsiedlung des Erzbergwerks Grube Friedrich; langgestreckter, eineinhalbgeschossiger Fachwerkbau, um 1900"
Steckensteiner Hof 5/7, Mittelhof,"Breitgiebelhaus, teilweise Fachwerk, teilweise verkleidet, bezeichnet 1714"
