Denkmalzone Jüdischer Friedhof (Engelsteinstraße), Betzdorf,etwa 15 Grabsteine ab 1921
Bahnhofstraße 9, Betzdorf,"Wohn- und Geschäftshaus, um 1920/30 (?)"
Bergstraße 24, Betzdorf,"Evangelische Kreuzkirche, neufrühgotische Bruchsteinhalle, 1894/95; zugehörig Baumbestand und bauzeitliche Einfriedung"
Burgstraße 5/7, Betzdorf,"Fachwerkhaus, teilweise verputzt, 16. Jahrhundert"
Decizer Straße 16, Betzdorf,"Wohn- und Geschäftshaus; dreigeschossiger Mansarddachbau, um 1920/30; stadträumlich bedeutende Lage"
Decizer Straße 17, Betzdorf,"Wohn- und Geschäftshaus; dreigeschossiger Klinkerbau mit Stuckgliederung, bezeichnet 1901"
Freiherr-vom-Stein-Straße 7, Betzdorf,"Villa Godesburg, villenartiger Mansarddachbau, teilweise verschiefert, barockisierender Schweifgiebel, Anfang der 1910er Jahre"
Friedhofsweg, Betzdorf,"Friedhofshalle, expressionistische Formen, 1930er Jahre"
Friedrichstraße 21, Betzdorf,"ehemalige Krupp’sche Bergverwaltung, neuklassizistischer Walmdachbau, 1922"
Friedrichstraße 95, Betzdorf,"Fachwerkhaus, teilweise massiv, 1910er Jahre"
Hellerstraße 2, Betzdorf,"Rathaus, Putzbau, Arkaden-Vorhalle, Neugotik und Neurenaissance, Eduard Endler, 1900"
Hellerstraße 33, Betzdorf,"spätklassizistischer Typenbau, bezeichnet 1861"
Im Höfergarten, Betzdorf,"Lokomotiv- und Wagenhallen des ehemaligen Eisenbahnausbesserungswerks Betzdorf, wohl kurz nach 1861"
Kirchener Straße 46, Betzdorf,"ehemaliges Realgymnasium, 1906, erweitert 1928/29"
Kirchstraße 15, Betzdorf,"kleines schieferverkleidetes Fachwerkhaus, ausgehendes 18. Jahrhundert"
Kirchstraße 16, Betzdorf,"Katholische Pfarrkirche St. Ignatius, dreischiffige neugotische Bruchsteinbasilika, 1879–81, Architekt Vincenz Statz; neugotisches Missionskreuz, bezeichnet 1906"
Moltkestraße 13, Betzdorf,"Putzbau, Reformarchitektur, um 1910/20"
Rainstraße, Betzdorf,"Kriegerdenkmal 1914/18, gestufte Anlage"
Rainstraße 1, Betzdorf,"Wohn- und Geschäftshaus; dreigeschossiger Eckbau, Klinker- und Stuckfassade, bezeichnet 1900"
Rainstraße 26, Betzdorf,"ehemaliges Feuerwehrhaus, Stahlbetonbau, teilweise verschiefert, Walmdach, Steigerturm, 1926"
Schützenstraße, Betzdorf,"Kriegerdenkmal 1871, Findling in umfriedeter Anlage, bezeichnet 1881"
Schützenstraße 1, Betzdorf,"spätklassizistischer Putzbau, um 1870"
Viktoriastraße 22, Betzdorf,"Zeilenwohn- und Geschäftshaus, Anfang des 20. Jahrhunderts"
östlich der Stadt im Wald, Betzdorf,"Kriegerdenkmal; Obelisk, bezeichnet 1925"
Grubenstraße 2/4, Betzdorf,"Fachwerk-Quereinhaus, verkleidet, wohl aus dem 17. oder 18. Jahrhundert"
