Denkmalzone Klosterruine Seligenstatt,nordwestlich des Ortes,Seck,1100!12. Jahrhundert,"stark verfallene Mauerzüge der Kirche des im 12. Jahrhundert gegründeten, im 15. Jahrhundert wieder verlassenen Benediktinerinnenklosters; Heiligenhäuschen, wohl aus dem 19. Jahrhundert",Kein Bild vorhanden,50.582028,8.04239
Brunnen,Beilsteiner Weg,Seck,1850!zweite Hälfte 19. Jahrhunderts,"gusseiserner Laufbrunnen, zweite Hälfte 19. Jahrhunderts",Kein Bild vorhanden,50.576355,8.048604
Rathaus,Bergstraße 18/20,Seck,1750!zweite Hälfte des 18. Jahrhunderts,"Rathaus, ehemals wohl auch Schule; langgestreckter Fachwerkbau, teilweise massiv, Krüppelwalmdach, zweite Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,50.576071,8.047201
Quereinhaus,Bergstraße 28,Seck,1875!Ende des 19. Jahrhunderts,"Quereinhaus, Ende des 19. Jahrhunderts",Kein Bild vorhanden,50.576802,8.047231
Wohnhaus,Hauptstraße 12,Seck,1901,"Wohnhaus; aufwendige Fassadenstuckierung, bezeichnet 1901",Kein Bild vorhanden,50.57506,8.047137
Wohnhaus,Hauptstraße 23,Seck,1700!18. Jahrhundert,"Wohnhaus mit Niederlass, verputzt und verkleidet, Fachwerk wohl aus dem 18. Jahrhundert",Kein Bild vorhanden,50.576523,8.048332
Heiligenhäuschen,Hellenhahner Straße,Seck,1800!19. Jahrhundert,"Heiligenhäuschen, wohl aus dem 19. Jahrhundert",Kein Bild vorhanden,50.574117,8.046374
Wohnhaus,Irmtrauter Straße 7,Seck,1840!um 1840,"Wohnhaus; aufwendige Fassadenstuckierung, Jugendstil, bezeichnet 1909, angeblich um 1840",Kein Bild vorhanden,50.57642,8.045721
Katholische Pfarrkirche St. Kilian,Schulstraße,Seck,"","spätromanische Basilika, nach Abbruch der Seitenschiffe 1637 und Brand 1878 stark überarbeitende Wiederherstellung (ohne Südturm) bis 1880; in der Kirchhofsmauer überdachtes Tor; Heiligenhäuschen",Kein Bild vorhanden,50.575958,8.046551
Wohnhaus,Schulstraße 2,Seck,1800!19. Jahrhundert,"Wohnhaus, teilweise verschiefert und mit Fachwerk des 19. Jahrhunderts, im Kern eventuell älter",Kein Bild vorhanden,50.57311,8.047176
Heiligenhäuschen,südlich des Ortes an der K 51,Seck,1800!19. Jahrhundert,"Heiligenhäuschen, wohl aus dem 19. Jahrhundert",Kein Bild vorhanden,50.572708,8.051968
Katholische St.-Michael-Josephs-Kapelle,südöstlich des Ortes,Seck,1903!1903/04,"kleiner neugotischer Saalbau, 1903/04",Kein Bild vorhanden,50.567034,8.038529
Fachwerkhaus,südwestlich des Ortes (Hof Dapperich 1),Seck,1700!18. Jahrhundert,"Fachwerkhaus, 18. Jahrhundert; im Hof: Grenzsäule, Marmor, herzoglich-nassauisches Wappen",Kein Bild vorhanden,50.566842,8.038468
Brücke,südwestlich des Ortes am Hof Dapperich,Seck,1700!18. oder 19. Jahrhundert,"zweibogige Brücke über den Holzbach, Basalt, 18. oder 19. Jahrhundert",,nope,nope
