Denkmalzone Burghof Dernbach,Burgweg 7/9,Dernbach (Westerwald),1200!um 1200,"ehemalige Wasserburg; von der mittelalterlichen Burg zwei runde Ecktürme teilweise erhalten; Wohnhaus, 1769; Gesamtanlage mit den umliegenden Wiesen",Kein Bild vorhanden,50.453852,7.795408
Denkmalzone Friedhof der Genossenschaft der Armen Dienstmägde Jesu Christi,Peter-Dausenau-Straße,Dernbach (Westerwald),"","mit weißen Holzkreuzen versehene Gräber der Armen Dienstmägde Jesu Christi, kleine neugotische Kapelle, drei aufwendigere Grabstätten",Kein Bild vorhanden,50.454421,7.79103
Denkmalzone Kurtrierische Wildbanngrenze,südwestlich des Ortes,Dernbach (Westerwald),1770,"Abschnitte der ehemaligen kurtrierischen Wildbanngrenze zwischen Welschneudorf und Wirges, Wall- und Grabenanlage, 1770 angelegt",Kein Bild vorhanden,50.446463,7.766238
Fachwerkhaus,Alte Gasse 4,Dernbach (Westerwald),1600!17. oder 18. Jahrhundert,"Fachwerkhaus mit Niederlass, teilweise massiv, verputzt und verkleidet, wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,50.455948,7.788057
Fachwerkhaus,Hauptstraße 5,Dernbach (Westerwald),1750!zweite Hälfte des 18. Jahrhunderts,"Fachwerkhaus mit Niederlass, zweite Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,50.455645,7.792081
Katholische Filialkirche St. Laurentius,Hauptstraße 34a,Dernbach (Westerwald),1901,"neugotische Bruchstein-Basilika, 1901; Gesamtanlage mit Pfarrhaus, ebenfalls Bruchstein",Kein Bild vorhanden,50.456707,7.789795
Kapelle des Klosters Maria Hilf,"Katharina-Kaspar-Straße, zu Nr. 10",Dernbach (Westerwald),1861,"Backsteinbau, wohl von 1861, 1961 verlängert",Kein Bild vorhanden,50.455328,7.789964
Denkmal,Laurentiusplatz,Dernbach (Westerwald),1926,"Denkmal mit vollplastischer Skulptur, 1926",Kein Bild vorhanden,50.456602,7.789793
Kreuzweg,"Marienweg, bei Nr. 1",Dernbach (Westerwald),1900!Anfang des 20. Jahrhunderts,"13 Kreuzwegstationen, grottenartige Nischen mit Reliefbildern, kleine neugotische Kapelle, wohl vom Anfang des 20. Jahrhunderts",Kein Bild vorhanden,50.454786,7.790817
Kapelle des Herz-Jesu-Krankenhauses,Rheinstraße 9,Dernbach (Westerwald),1900!um 1900,"neugotischer Backsteinbau, wohl um 1900",Kein Bild vorhanden,50.453278,7.784074
Heiligenhäuschen,nördlich des Ortes am alten Weg nach Wirges; Flur Opperm Kappesgarten,Dernbach (Westerwald),1700!18. oder 19. Jahrhundert,"Mauerblock mit Rundbogennische, 18. oder 19. Jahrhundert",,50.459096,7.792494
Katholische Kapelle am Heilborn,südlich des Ortes; Flur Ober dem Heilborn,Dernbach (Westerwald),1692!um 1692,"Saalbau, 1875, Chor um 1692",,50.448164,7.792492
