Denkmalzone Ortskern Gackenbach,"Gackenbach, Alte Hohl 11, An der Pumpe 1/Im Wiesengrund 2, Bergstraße 4, 7, Im Wiesengrund 1, Kapellenstraße 2, 4, Lindenstraße 1, 2, 4, Neue Hohl 8",Gackenbach,1600!17. und 18. Jahrhundert,"Ortskern des Haufendorfes beim Zusammentreffen mehrerer Straßen und Wege, offene Bebauung mit zahlreichen Wohnhäusern und Gehöften des 17. und 18. Jahrhunderts",Kein Bild vorhanden,50.369956,7.861093
Fachwerkhaus,"Gackenbach, Alte Hohl 11",Gackenbach,1700!18. Jahrhundert,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,50.369973,7.860622
Fachwerkhaus,"Gackenbach, An der Pumpe 1/Im Wiesengrund 2",Gackenbach,1600!17. oder 18. Jahrhundert,"Fachwerkhaus, verkleidet, wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,50.370141,7.861966
Fachwerkhaus,"Gackenbach, Bergstraße 4",Gackenbach,1700!18. Jahrhundert,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,50.370033,7.860264
Fachwerkhaus,"Gackenbach, Kapellenstraße 2",Gackenbach,1700!18. Jahrhundert,"Fachwerkhaus, teilweise massiv und verkleidet, 18. Jahrhundert",Kein Bild vorhanden,50.370179,7.860979
Fachwerkhaus,"Gackenbach, Kapellenstraße 4",Gackenbach,1600!17. oder 18. Jahrhundert,"Fachwerkhaus mit erhöhtem Niederlass, verkleidet, wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,50.370356,7.860955
Katholische Pfarrkirche St. Bartholomäus und Sebastian,"Gackenbach, Kirchstraße 2",Gackenbach,1879!1879 ff.,"kreuzförmiger neugotischer Bau, 1879 ff.; in der Kirche: mittelrheinischer Flügelaltar, um 1480",Kein Bild vorhanden,50.367614,7.85997
Quereinhaus,"Gackenbach, Neue Hohl 8",Gackenbach,1700!18. Jahrhundert,"Fachwerk-Quereinhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,50.369831,7.861334
Hofanlage,"Dies, Hübinger Straße 1",Gackenbach,1700!18. Jahrhundert,"Hofanlage; Fachwerkhaus, teilweise massiv, 18. Jahrhundert, Fachwerkscheune, teilweise massiv, wohl aus dem 18. Jahrhundert",Kein Bild vorhanden,50.35265,7.867284
Pfarrhaus,"Kirchähr, Am Jugendheim",Gackenbach,1682,"ehemaliges Pfarrhaus; Fachwerkbau, teilweise massiv und verschiefert, angeblich von 1682",Kein Bild vorhanden,50.369845,7.876122
Alte katholische Pfarrkirche St. Bartholomäus und Sebastian,"Kirchähr, Totenweg 2",Gackenbach,"","kleines Schiff, im Kern wohl romanisch, romanischer Westturm, Chor und südliches Seitenschiff spätgotisch",,50.36933,7.874241
