Denkmalzone Jüdischer Friedhof,nördlich des Ortes; Flur Im Geschwenn,Appenheim,1840!nach 1840,"wohl nach 1840 eröffnet, bis 1940 belegt; 22 Grabmäler von 1847 bis 1933; besonders „Abraham von Appenheim“ (gestorben 1877): Sandsteinstele mit reliefierten Levitenhänden",Kein Bild vorhanden,49.938064,8.032355
Katholische Kirche St. Michael,Hauptstraße 25,Appenheim,1773!1773/74,"spätbarocker Saalbau, 1773/74",Kein Bild vorhanden,49.930162,8.033204
Rathaus,Hauptstraße 28,Appenheim,1550!zweite Hälfte des 16. und frühes 17. Jahrhundert,"Krüppelwalmdachbau, teilweise Fachwerk, im Kern aus der zweiten Hälfte des 16. und dem frühen 17. Jahrhundert, im 18. Jahrhundert barock überformt",Kein Bild vorhanden,49.930129,8.033399
Schulhaus,Hauptstraße 39,Appenheim,1880!1880/81,"ehemaliges Schulhaus; spätklassizistischer Bruchsteinbau, 1880/81, Architekt Anton Louis, Bingen",Kein Bild vorhanden,49.928364,8.034167
Hofanlage,Hauptstraße 44,Appenheim,1775!Ende des 18. Jahrhunderts,"spätbarocke Hofanlage, Ende des 18. Jahrhunderts; Mansardwalmdachbau, teilweise Fachwerkhaus, bezeichnet 1790",Kein Bild vorhanden,49.929272,8.034046
Alter Posthof,Hintergasse 9,Appenheim,1700!18. und 19. Jahrhundert,"Einfirstanlage, teilweise Fachwerk, 18. und 19. Jahrhundert; barocker Wohnteil im Kern eventuell älter, Ökonomietrakt bezeichnet 1810",Kein Bild vorhanden,49.930735,8.034116
Evangelische Pfarrkirche,Niedergasse 8,Appenheim,1761!1761–65/70,"spätbarocker Saalbau, 1761–65/70, ältere Fundamente und gotische Substanz (?); neubarocker Westturm und Vorhalle, bezeichnet 1907, Architekt Ludwig Hofmann, Herborn",Kein Bild vorhanden,49.930578,8.034425
Kriegerdenkmal,"Niedergasse, bei Nr. 8",Appenheim,1874,"Kriegerdenkmal 1870/71, Germania, Sandstein, 1874",Kein Bild vorhanden,49.930435,8.034357
Evangelisches Pfarrhaus,Niedergasse 13,Appenheim,1768!um 1768,"barocker Krüppelwalmdachbau, im Kern eventuell mittelalterlich, wohl um 1768 erneuert, Umbau um 1900",Kein Bild vorhanden,49.930244,8.034048
Hofanlage,Niedergasse 20,Appenheim,1700!18. und 19. Jahrhundert,"Hofanlage, 18. und 19. Jahrhundert; Wohnhaus, teilweise Fachwerk, bezeichnet 1798, im Kern wohl älter, Erweiterung um 1900, Stall bezeichnet 1902",Kein Bild vorhanden,49.930994,8.0359
