"Denkmalzone Ortskern (Orsberger Straße 1 und 2–10 (nur gerade Nummern), Kirchstraße 1–9 (ungerade Nummern) und 4–12 (gerade Nummern), Marienbergstraße 6 und 8)", Bruchhausen (Landkreis Neuwied),überwiegend freigelegte Fachwerkhäuser des 17. bis 19. Jahrhunderts
Kirchstraße, Bruchhausen (Landkreis Neuwied),"Katholische Pfarr- und Wallfahrtskirche St. Johann Baptist; vierteiliger Baukomplex auf unregelmäßigem Grundriss, 13. bis 17. Jahrhundert; Westturm und Langhauswände zweites Viertel des 13. Jahrhunderts, spätgotischer Chor, Vorbau von 1682; mehrere alte Grabsteine; Bildstock, bezeichnet 1742"
Kirchstraße 12, Bruchhausen (Landkreis Neuwied),"Streckhof; Fachwerkbau, 18. Jahrhundert, Fachwerkscheune, 18. oder 19. Jahrhundert"
(bei) Kirchstraße 17, Bruchhausen (Landkreis Neuwied),"Wegekreuz, Schaftkreuz, bezeichnet 1747"
Marienbergstraße 8, Bruchhausen (Landkreis Neuwied),"ehemalige Kellerei des Winzervereins; eingeschossiger Krüppelwalmdachbau, Backstein, bezeichnet 1901"
Orsberger Straße 1, Bruchhausen (Landkreis Neuwied),"ehemaliges Pastorat; Fachwerkhaus, Mansarddach, zweite Hälfte des 18. Jahrhunderts"
Orsberger Straße 4, Bruchhausen (Landkreis Neuwied),"Fachwerkhaus, teilweise massiv, 17. Jahrhundert"
Siebengebirgsstraße 14, Bruchhausen (Landkreis Neuwied),"Fachwerkhaus, erste Hälfte des 19. Jahrhunderts"
Waldstraße 4, Bruchhausen (Landkreis Neuwied),"Fachwerkhaus, frühes 18. Jahrhundert"
Waldstraße 26/28/30, Bruchhausen (Landkreis Neuwied),"sogenannte Burg, Hofanlage mit heterogenem Baubestand; Putzbau mit Fachwerkvorbau, im Kern eventuell noch spätmittelalterlich, Bruchsteinwohnhaus bezeichnet 1752; Gesamtanlage mit Wirtschafts- und Wohngebäuden sowie dem Grundstück"
