Denkmalzone Jüdischer Friedhof (östlich der Ortslage oberhalb des Wiedufers im Wald), Waldbreitbach,"umzäuntes Hangareal mit etwa 43 Grabsteinen, erste Hälfte des 19. Jahrhunderts bis 1937"
An der Commende 7, Waldbreitbach,"ehemalige Kommende des Deutschen Ordens; siebenachsiges Wohnhaus der gegen 1260 errichteten Anlage, bezeichnet 1703"
Brückenstraße, Waldbreitbach,"ehemalige Dorfschmiede; kleiner, teilweise massiv erneuerter Fachwerkbau, angeblich von 1769; vollständige Schmiedeausstattung"
Gartenweg 1, Waldbreitbach,"Fachwerkhaus, bezeichnet 1730"
Marienstraße, Waldbreitbach,"Katholische Pfarrkirche Mariä Himmelfahrt; Westturm vom Anfang des 13. Jahrhunderts, neugotisches Langhaus, 1876–78"
Neuwieder Straße 47, Waldbreitbach,"stattliches Fachwerkhaus, teilweise massiv, Krüppelwalmdach, 18. Jahrhundert"
Neuwieder Straße 61, Waldbreitbach,"Fachwerkhaus, Krüppelwalmdach, 18. Jahrhundert"
Neuwieder Straße 71, Waldbreitbach,"Fachwerkhaus, Krüppelwalmdach, wohl aus der zweiten Hälfte des 18. Jahrhunderts"
Neuwieder Straße 77, Waldbreitbach,"Fachwerkhaus, teilweise massiv, eventuell noch aus dem 17. Jahrhundert, hintere Zone jünger"
(bei) Neuwieder Straße 77, Waldbreitbach,"Wegekreuz, Schaftkreuz, Sandstein, bezeichnet 1732 oder 1737"
Neuwieder Straße 83, Waldbreitbach,"Fachwerkhaus, bezeichnet 1796"
Oberdorfstraße, Waldbreitbach,"Antoniuskapelle; Fachwerkbau, bezeichnet 1667"
Wiedufer 9, Waldbreitbach,"sogenannte Scheids-Mühle; stattliches Fachwerkhaus, teilweise massiv, Krüppelwalmdach, 18. Jahrhundert, eisernes Mühlrad"
(bei) Wiedufer 9, Waldbreitbach,"ehemalige Ölmühle; Bruchsteinbau, teilweise Fachwerk, wohl von 1778, renoviert 1826, hölzernes Mühlrad"
südlich der Ortslage, Waldbreitbach,"Franziskanerinnenkloster Marienhaus; Kapelle, neugotischer Bruchsteinsaal, 1886/87 sowie Klostergebäude, 1887/88, Architekt Caspar Clemens Pickel, Düsseldorf"
südlich der Ortslage an der Wied, Waldbreitbach,"Katholische Heilig-Kreuz-Kapelle; einschiffiger Bau mit weitausladenden Querarmen, um 1700"
nordwestlich der Ortslage im Wald, Waldbreitbach,"Schloss Walburg; schlossartiges Landhaus; Bruchsteinbau, Motive der Burgenarchitektur, 1905"
südlich der Ortslage, Waldbreitbach,"Sankt-Antonius-Haus; dreigeschossiger, dreiflügeliger Bruchsteinbau, 1891; neugotische Kapelle, 1905"
Klosterstraße 21, Waldbreitbach,"ehemaliger Deutschherrenhof; Fachwerkbau, teilweise massiv, 18. Jahrhundert"
östlich der Ortslage, Waldbreitbach,"Wegekapelle, Putzbau, 17. oder 18. Jahrhundert"
