Am Damm 1, Dierdorf,"ehemalige Schule; siebenachsiger klassizistischer Bruchsteinbau, Mitte des 19. Jahrhunderts"
Bahnhofstraße, Dierdorf,"ehemaliger Bahnhof; Typenbau, dreigeschossiger Hauptbau, teilweise verschiefert, Seitenbauten"
Hanallee 1, Dierdorf,"ehemaliges Nebengebäude des Schlosses; Mansarddachbau, angeblich von 1713, 1796 erweitert"
Hauptstraße, Dierdorf,"ehemalige Stadtbefestigung:

(bei) Hauptstraße 4: sogenannter Unterturm (rund); zweite Hälfte des 14. Jahrhunderts
Hauptstraße, Ecke Turmgasse: sogenannter Uhrturm oder Mittelturm (kubisch); zweite Hälfte des 14. Jahrhunderts; Turmuhr von Christian Kinzing, 1772

"
(bei) Hauptstraße 4, Dierdorf,sogenannter Unterturm (rund); zweite Hälfte des 14. Jahrhunderts
"Hauptstraße, Ecke Turmgasse", Dierdorf,"sogenannter Uhrturm oder Mittelturm (kubisch); zweite Hälfte des 14. Jahrhunderts; Turmuhr von Christian Kinzing, 1772"
Pfarrstraße, Dierdorf,"Evangelische Pfarrkirche; neuromanische Staffelkirche, 1903/04, spätromanischer Westturm"
im ehemaligen Schlosspark zwischen B 413 und Schloßstraße, Dierdorf,"Mausoleum der Grafen von Wied-Runkel; kleiner neugotischer Rechteckbau, bald nach 1816; spätmittelalterliche und frühneuzeitliche Grabdenkmäler"
Denkmalzone Jüdischer Friedhof (nördlich der Ortslage), Dierdorf,etwa 80 Grabsteine
Hintergasse 20, Dierdorf,"ehemalige Schule;fünfachsiger Bruchsteinbau, um 1880"
Vordergasse 16, Dierdorf,"ehemaliges Feuerspritzhaus; eingeschossiger Bruchsteinbau, hölzerner Schlauchturm, Anfang des 20. Jahrhunderts"
