Denkmalzone Henkel-Park (Bahnhofstraße 1), Unkel,"Park der 1960 niedergelegten Villa Henkel, 1903; ehemalige Nebengebäude: stattliches Wohnhaus mit Wirtschaftsgebäude, um 1910, Hofeinfahrt bezeichnet 1927"
"Denkmalzone Jüdischer Friedhof (Am Hohen Weg, auf dem städtischen Friedhof)", Unkel,acht Grabsteine auf einem von Mauer und Hecke begrenzten Areal des städtischen Friedhofs
"Denkmalzone Ortskern (Prälat-Schwamborn-Straße, Corneliaweg, Lehngasse, Am Graben, St.-Pantaleon-Straße, Günther-Lauffs-Promenade, Karl-Trimborn-Platz, Rheinpromenade, Von-Werner-Straße, Lühlingsgasse, Vogtsgasse, Willy-Brandt-Platz, Freiligrath-Straße, Pützgasse, Kirchstraße, Frankfurter Straße)", Unkel,"historisches Ortsbild, das auf der mittelalterlichen Grundrissstruktur innerhalb des halbovalen Mauerrings aufbaut, mit unverwechselbarem Uferpanorama mit den gotischen Wahrzeichen Pfarrkirche St. Pantaleon, Turm des Fronhofs und Gefängnisturm, der von Fachwerkbauten geprägten Hofbebauung des 17. und 18. Jahrhundert sowie Villenanlagen des 18. und 19. Jahrhundert (Fronhof und Burg), die sich zu geschlossenen kennzeichnenden Platz- und Straßenbildern zusammenfügen, sowie der wohl Ende des 14. oder Anfang des 15. Jahrhunderts mit zwei Ecktürmen errichteten Ortsbefestigung, von der sich entlang der Rheinfront und durch die Grundrissstruktur der Straßen „Am Graben“ und „St.-Pantaleon-Straße“ große zusammenhängende Teile erhalten haben"
Brückenstraße, Unkel,"Wegekreuz, Schaftkreuz, bezeichnet 1750 und 1751"
Brückenstraße 5, Unkel,"Fachwerkhaus, 18. Jahrhundert"
Brückenstraße 36, Unkel,"Burg Vilzelt; Bruchsteinbau, 1713–16, Architekt Matys Groenlandt"
Kapellenstraße 2, Unkel,"ursprünglich eingeschossiges Fachwerkhaus, 18. Jahrhundert, rechts im 19. Jahrhundert um ein Geschoss erhöht; ortsbildprägende Lage"
Sebastianstraße, Unkel,"Brunnen, bezeichnet 18[..] (erste Hälfte des 19. Jahrhunderts)"
Sebastianstraße, Unkel,"Katholische Kapelle St. Sebastian; kleiner Saalbau, 1753"
Sebastianstraße 36, Unkel,"Fachwerkhaus, teilweise massiv, bezeichnet 1700"
Sebastianstraße 39, Unkel,"Fachwerkhaus, teilweise massiv, geschnitzter Kranbalken, 18. Jahrhundert"
Sebastianstraße 43, Unkel,"zweiflügliges Fachwerkhaus, wohl noch aus dem 16. Jahrhundert, Erweiterungsbau um 1800"
"Denkmalzone Ortskern Scheuren (Bergstraße 1–5 (ungerade Nummern) und 2–12 (gerade Nummern), Im Winkel 3 und 5, Sankt-Josef-Straße 3–17 (ungerade Nummern) und 2–26 (gerade Nummern ohne Nummer 16a))", Unkel,bemerkenswerte Einzelbauten des 16. bis 19. Jahrhunderts in ungewöhnlich hoher Dichte erhalten
Wikipedia, Unkel,ilderwunsch an bestimmtem Ort
