Denkmalzone Jüdischer Friedhof (südlich der Ortslage), Leubsdorf (am Rhein),"Waldgrundstück mit wenigen verstreuten Grabsteinen, wegen der frühen Gründung sehr bedeutend"
Bachstraße 37, Leubsdorf (am Rhein),"kleines Fachwerkhaus, 18. Jahrhundert"
Hauptstraße, Leubsdorf (am Rhein),"Pumpbrunnen, Gusseisen, zweite Hälfte des 19. Jahrhunderts"
Hauptstraße, Leubsdorf (am Rhein),"Wegekreuz, barock, bezeichnet 1719"
Hauptstraße, Leubsdorf (am Rhein),"Wegekreuz, bezeichnet 1692"
Hauptstraße 15, Leubsdorf (am Rhein),"stattliches Fachwerkhaus, Mansarddach, um 1800"
Hauptstraße 16/18, Leubsdorf (am Rhein),"dreigeschossiger klassizistischer Walmdachbau, erste Hälfte des 19. Jahrhunderts"
Hauptstraße 22, Leubsdorf (am Rhein),"Burghaus; stattlicher dreigeschossiger spätgotischer Massivbau, polygonales Fachwerk-Ecktürmchen; daran eingeschossiges barockes Fachwerkhaus, Mansarddach"
Hauptstraße 28, Leubsdorf (am Rhein),"Fachwerkhaus, 16. Jahrhundert oder älter; Fachwerkquerbau, 18. Jahrhundert"
Hauptstraße 52/54, Leubsdorf (am Rhein),"Fachwerkhaus, teilweise verputzt, 17. oder 18. Jahrhundert"
Hauptstraße 59, Leubsdorf (am Rhein),"Fachwerkhaus, teilweise massiv, bezeichnet 1753, im Kern älter; rückwärtig Fachwerkanbau, 18. Jahrhundert"
Hauptstraße 64, Leubsdorf (am Rhein),"stattliches Fachwerkhaus, 17. oder 18. Jahrhundert"
Hauptstraße 66, Leubsdorf (am Rhein),"Fachwerkhaus mit Querbau, 18. Jahrhundert"
Hauptstraße 73, Leubsdorf (am Rhein),"winkelförmiges Fachwerkhaus, teilweise massiv, 17. oder 18. Jahrhundert; Fachwerkquerbau, teilweise verputzt, bezeichnet 1749"
Hauptstraße 99, Leubsdorf (am Rhein),"ehemalige Mühle; Fachwerkbau, teilweise massiv, 18. Jahrhundert"
Hauptstraße 126, Leubsdorf (am Rhein),"Fachwerkhaus, 18. Jahrhundert, Fachwerk-Nebengebäude, teilweise massiv, 18. Jahrhundert"
Im Alten Hahn, Leubsdorf (am Rhein),"Wegekreuz, barock, bezeichnet 1691"
Im Alten Hahn 3, Leubsdorf (am Rhein),"kleiner Winkelhof; Fachwerkhaus, teilweise verputzt, eventuell noch aus dem 17. Jahrhundert, Fachwerkscheune, 18. Jahrhundert"
Kirchstraße, Leubsdorf (am Rhein),"Katholische Pfarrkirche St. Walburga; neugotische Basilika, 1905/06, Westturm aus der zeiten Hälfte des 13. Jahrhunderts"
Kreuzstraße, Leubsdorf (am Rhein),"Wegekreuz, bezeichnet 1671"
Kreuzstraße 6, Leubsdorf (am Rhein),"Fachwerkhaus, 17. oder 18. Jahrhundert"
südöstlich der Ortslage, Leubsdorf (am Rhein),Hubertushof
Dorfstraße 29a, Leubsdorf (am Rhein),"Fachwerkhaus, teilweise massiv, 18. Jahrhundert"
Krumscheid 177, Leubsdorf (am Rhein),"Fachwerkhaus, teilweise massiv, 18. Jahrhundert"
