Dorfstraße, Hammerstein (am Rhein),"Katholische Filialkirche St. Katharina; Saalbau, 17. Jahrhundert, 1872 erweitert, Sakristei 1742"
Dorfstraße 1–3, Hammerstein (am Rhein),"sogenanntes Krewl‘sches Weingut, ehemaliger Kurkölner Nonnenhof; heutiger Baubestand im Kern barock, 1908 erweitert"
Dorfstraße 16, Hammerstein (am Rhein),"vierachsiges Wohnhaus, rundbogiger Kellerzugang; Datierung unklar"
Dorfstraße 22, Hammerstein (am Rhein),"Hoftor, Basalt, bezeichnet 1763"
(zu) Dorfstraße 24, Hammerstein (am Rhein),"Wohnhaus, Bruchsteinbau, teilweise verputzt, im Kern noch mittelalterlich oder aus dem 16. Jahrhundert"
Dorfstraße 28, Hammerstein (am Rhein),"dreigeschossiges Wohnhaus, Bruchstein und Fachwerk, 16. Jahrhundert"
Kapellenstraße, Hammerstein (am Rhein),"Wegekreuz, Schaftkreuz, Basalt, bezeichnet 1671"
nordwestlich der Ortslage, Hammerstein (am Rhein),"Wegekreuz; Schaftkreuz, Basalt, 17. Jahrhundert"
nordwestlich der Ortslage an der Gemarkungsgrenze, Hammerstein (am Rhein),"sogenanntes Sebastianskreuz; Abschlusskreuz, Basalt, bezeichnet 1667"
nordöstlich der Ortslage in einem Seitental, Hammerstein (am Rhein),"Wegekreuz; Balkenkreuz, Basalt, bezeichnet 1735"
nordöstlich der Ortslage in einem Seitental, Hammerstein (am Rhein),"Wegekreuz; Schaftkreuz, Basalt, bezeichnet 1671"
Denkmalzone Jüdischer Friedhof (in einem Seitental östlich der Burgruine), Hammerstein (am Rhein),etwa 20 Grabsteine
Hauptstraße, Hammerstein (am Rhein),"Katholische Pfarrkirche St. Georg; romanischer, ursprünglich einschiffiger Bau, um 1200, Seitenschiffe 1686; Schaftkreuz, Basalt, 17. Jahrhundert"
Hauptstraße 30, Hammerstein (am Rhein),"sogenannte Claurenburg, ehemaliger Burgmannshof; zwei- und dreigeschossiger Bruchsteinbau, kurzer Querflügel, polygonaler Treppenturm, Ende des 16. Jahrhunderts"
Hauptstraße 33, Hammerstein (am Rhein),"stattlicher barocker Krüppelwalmdachbau, Bruchstein, zweite Hälfte des 18. Jahrhunderts"
südlich der Ortslage, Hammerstein (am Rhein),"Heiligenhäuschen; spitzgiebliger Mauerblock mit zwei Nischen, 17. oder 18. Jahrhundert"
nördlich der Burgruine Hammerstein, Hammerstein (am Rhein),"Heiligenhäuschen; stattlicher Mauerblock mit zwei Nischen, 17. oder 18. Jahrhundert"
südöstlich der Ortslage unterhalb der Burg Hammerstein, Hammerstein (am Rhein),"Wegekreuz; Schaftkreuz, Basalt, bezeichnet 1715"
