(an) Hauptstraße 39,Hochstetten-Dhaun,"Renaissanceportal mit Oberlicht, um 1600"
(an) Hauptstraße 41,Hochstetten-Dhaun,"Renaissanceportal, bezeichnet 1567"
Kirchstraße 3,Hochstetten-Dhaun,"evangelische Kirche; Sandsteinquaderbau, Rundbogengliederung, bezeichnet 1866/67"
Brunnengasse,Hochstetten-Dhaun,"evangelische Kirche; Sandsteinquaderbau, 1864"
Denkmalzone Schloss Dhaun,Hochstetten-Dhaun,"1215 als Burg erwähnt, 1729 Ausbau zum Residenzschloss, 1804 ff. abgebrochen, Umwandlung der Vorburg in englischen Garten; Zwingeranlage, Ruine der Georgskapelle (1608), Oberer Torbau (1526), Nordflügel (1729, Ausbau 1971–77); verändert wiederaufgebauter Rittersaal; zwei Geschütztürme; auf der Hofmauer Wappenlöwe, 18. Jahrhundert"
Im Hahn,Hochstetten-Dhaun,"Dorfbrunnen, Haustein, 17. oder 18. Jahrhundert"
Im Hahn 1,Hochstetten-Dhaun,"barockes Einfirsthaus, teilweise verschiefert, 18. Jahrhundert"
Im Hahn 17,Hochstetten-Dhaun,"eingeschossiges spätbarockes Fachwerkhaus, bezeichnet 1776"
Kirner Straße ohne Nummer,Hochstetten-Dhaun,Gemeindebackhaus; wohl aus der zweiten Hälfte des 19. Jahrhunderts
Kirner Straße 2,Hochstetten-Dhaun,"barocker Krüppelwalmdachbau, bezeichnet 1731; Ecksituation gegenüber Schlosstor"
Kirner Straße 12,Hochstetten-Dhaun,"evangelische Kirche; ehemaliges gräfliches Brauhaus, im Kern barock, 18. Jahrhundert, Anfang des 19. Jahrhunderts klassizistisch überformt"
Neuweg 13,Hochstetten-Dhaun,"ehemaliges Amtshaus; barocker Mansardwalmdachbau, 1738"
"Denkmalzone Ortskern (St. Johannisberg 11, 13 und weitere)",Hochstetten-Dhaun,"ehemalige Stiftskirche mit Kirchhof, ehemaliges protestantisches Pfarrhaus von 1743, Dorfgasthaus und gegenüberliegendes, im Kern barockes Bauernhaus sowie an den Kirchhof grenzender Streckhof Nr. 11; in der Straßenmitte Ziehbrunnen; Backhaus, wohl aus der zweiten Hälfte des 19. Jahrhunderts"
St. Johannisberg,Hochstetten-Dhaun,"evangelische Pfarrkirche; ehemals Stiftskirche St. Johannes der Täufer, gotischer Saalbau, 1318, Turm 1465, Chor 1595; alte Kirchhofmauer mit Torbogen"
St. Johannisberg 13,Hochstetten-Dhaun,"ehemaliges evangelisches Pfarrhaus; einfirsthausartiger barocker Massivbau, bezeichnet 1743"
