Grabenstraße 15,Waldböckelheim,"spätbarockes Fachwerkhaus, verputzt, bezeichnet 1754"
Hauptstraße 6,Waldböckelheim,"ehemalige Kurmainzische Faktorei; Renaissancebau mit Standerker, um 1575, wohl im 17. Jahrhundert umgebaut; Torbogen 18. Jahrhundert, Hofgebäude, Spolien 18. Jahrhundert"
Hauptstraße 14,Waldböckelheim,"Fachwerkhaus, teilweise verputzt bzw. verkleidet, im Kern um 1700, erste Hälfte des 19. Jahrhunderts, Wirtschaftsgebäude"
Hauptstraße 20,Waldböckelheim,"Wohn- und Geschäftshaus, barockes Fachwerkhaus, Anfang des 18. Jahrhunderts"
Kirchberg,Waldböckelheim,"evangelische Bergkirche; neugotische Hallenkirche, Bruchstein, 1863–67, Kreisbaumeister Conradi, Bad Kreuznach; markante Lage"
Kirchstraße 14,Waldböckelheim,"klassizistisches Fachwerkhaus mit Torfahrt, erste Hälfte des 19. Jahrhunderts"
Kreuznacher Straße 1,Waldböckelheim,"Rathaus, Krüppelwalmdachbau, Heimatstil, um 1910"
Malerwinkel 2,Waldböckelheim,"Hofanlage; klassizistisches Fachwerkhaus, verputzt, erste Hälfte des 19. Jahrhunderts"
"Meisenheimer Straße, Ecke Bahnhofstraße",Waldböckelheim,"Wegweiser, klassizistischer Sandstein-Obelisk, um 1820/30"
Schloßstraße 1,Waldböckelheim,"katholische Pfarrkirche St. Bartholomäus; historisierender Bruchsteinbau mit monumentaler Doppelturmfront, 1833–36, Kreisbaumeister Ludwig Behr, Bad Kreuznach"
Schloßstraße 3,Waldböckelheim,"sogenanntes Hahnsches Haus; Krüppelwalmdachbau, wohl 18. Jahrhundert"
(an) Schloßstraße 4,Waldböckelheim,"Wappenstein, 16. Jahrhundert"
(an) Schloßstraße 5,Waldböckelheim,"Wappenstein, bezeichnet 1529 (?)"
Waldweg 2,Waldböckelheim,"evangelisches Pfarrhaus; eingeschossiger Mansarddachbau, Heimatstil, um 1910"
Weinbergsweg 1,Waldböckelheim,"Villa; spätgründerzeitlicher Sandsteinquaderbau, Neurenaissancemotive, 1898"
"westlich des Ortes, am Seibersbach",Waldböckelheim,"Marienpforterhof; ehemaliges Herrenhaus; Zweiflügelbau mit achteckigem Treppenturm, 1567; Westerweiterung als eingeschossiges Bauernhaus, 1835; Spolien, Grabsteine 15. Jahrhundert"
"an der L 108, nordwestlich des Ortes",Waldböckelheim,"Wegweiser/Kilometerstein, Sandstein-Obelisk, 19. Jahrhundert"
