"Denkmalzone Ortskern (Hauptstraße 16, 32, 36, 40, 45, 47, Obergasse 2, Untergasse 1, Obergasse 1)",Rehborn,"malerisches Platzbild im Kreuzungsbereich der wichtigsten Ortsstraßen mit protestantischer Pfarrkirche, Rathaus und protestantischem Pfarrhaus sowie Wohnhäusern ab der zweiten Hälfte des 18. bis zur Mitte des 19. Jahrhunderts, meist mit Krüppelwalmdächern"
Brühl 4,Rehborn,"barockes Fachwerkhaus, teilweise massiv, erste Hälfte des 18. Jahrhunderts"
"Friedhof, an der modernen Leichenhalle",Rehborn,"Glocke, bezeichnet 1454, Jakob Ott, Kreuznach"
Hauptstraße 26,Rehborn,"ehemalige Schule; stattlicher zweieinhalbgeschossiger spätklassizistischer Putzbau, um 1870"
Hauptstraße 30,Rehborn,"Einfirstanlage; Krüppelwalmdachbau, Anfang des 19. Jahrhunderts"
Hauptstraße 32,Rehborn,"Einfirstanlage; spätbarocker Krüppelwalmdachbau, teilweise Fachwerk, 18. Jahrhundert"
Hauptstraße 36,Rehborn,"evangelische Pfarrkirche; spätgotischer Turm, spätbarocker Saalbau, 1768; Kriegergedenktafel 1870/71, bezeichnet 1900, Ph. Leyendecker, Ockenheim; Eckquader bezeichnet Friedenslinde 1871"
Hauptstraße 45,Rehborn,"protestantisches Pfarrhaus, spätbarocker Putzbau, bezeichnet 1751"
Hauptstraße 47,Rehborn,"Dreiseithof, 18. oder 19. Jahrhundert; spätbarockes Einfirsthaus, bezeichnet 1782"
(an) Hauptstraße 55,Rehborn,"spätbarockes Portal, bezeichnet 1751"
(an) Hauptstraße 60,Rehborn,"spätbarockes Oberlichtportal, bezeichnet 1780"
Hintergasse 3,Rehborn,"Einfirstanlage, Bruchstein, bezeichnet 1890"
Hintergasse 20,Rehborn,"spätbarocker Krüppelwalmdachbau, bezeichnet 1789"
Mühlstraße 15,Rehborn,"ehemalige Schmitttenmühle; Dreiflügelanlage, 18. Jahrhundert und erste Hälfte des 19. Jahrhunderts; herrschaftlicher spätbarocker Walmdachbau, bezeichnet 1786"
Obergasse 1,Rehborn,"spätbarocker Krüppelwalmdachbau, bezeichnet 1780"
Obergasse 2,Rehborn,"Rathaus; Krüppelwalmdachbau, im Kern vermutlich von 1590, im 18. Jahrhundert barock überformt, mehrfach verändert, Torbogen 1817; Neidkopf"
Obergasse 7,Rehborn,"Fachwerkhaus, teilweise massiv, im Kern wohl aus dem 16. Jahrhundert, Sandsteingliederung wohl um 1900, bezeichnet 1920, als Spolie Werkstein, bezeichnet 1558"
Obergasse 8,Rehborn,"Wohnhaus, um 1600"
Obergasse 11,Rehborn,"Hakenhof, 16. (?) bis 19. Jahrhundert; Wohnhaus, im Kern eventuell aus dem 16. oder 17. Jahrhundert, Anfang des 19. Jahrhunderts überformt, Scheune, teilweise Fachwerk; am Torpfeiler Relief, 18. Jahrhundert"
Obergasse 32,Rehborn,"Dreiseithof, 18. und 19. Jahrhundert; barocker Krüppelwalmdachbau, teilweise Fachwerk, bezeichnet 1718 und 1847, Fachwerk-Scheune; Brunnen mit gusseiserner Handpumpe"
Obergasse 33,Rehborn,"Dreiseithof, 18. und 19. Jahrhundert; barockes Fachwerkhaus, teilweise massiv, erste Hälfte des 18. Jahrhunderts"
Obergasse 36,Rehborn,"Dreiseithof; Wohnhaus bezeichnet 1839, im Kern wohl älter"
(an) Obergasse 47,Rehborn,"Handwerkerzeichen, Sandstein, bezeichnet 1919"
(bei) Obergasse 51,Rehborn,"Hoftorgitter, Ende des 19. Jahrhunderts"
Schmidtgasse 5,Rehborn,"Hofanlage, 19. Jahrhundert; klassizistische Einfirsthaus, Krüppelwalmdach, bezeichnet 1834, Torbogen bezeichnet 1837"
Schmidtgasse 6,Rehborn,"Streckhof; Krüppelwalmdachbau, teilweise Fachwerk, wohl 18. Jahrhundert"
Untergasse 1,Rehborn,"Hofanlage, 19. Jahrhundert; nachbarockes Wohnhaus, bezeichnet 1808"
"am Glan, westlich des Ortes",Rehborn,"Brücke; dreibogig, Sandsteinquader, 1824, Bauinspektoren Schwarze und Beer"
"an der L 234, östlich des Ortes",Rehborn,"Kilometerstein; Sandstein, 19. Jahrhundert"
"links des Glan, westlich des Ortes",Rehborn,"Weinbergshaus; Putzbau, Mitte des 19. Jahrhunderts"
