"Binger Straße, auf dem Friedhof",Pfaffen-Schwabenheim,"Grabmal Wetzel-Diegel, neuklassizistisches Portal mit Galvanoplastik, um 1914"
Brühlstraße 1,Pfaffen-Schwabenheim,"Evangelische Gustav-Adolf-Kirche; zweischiffige romanisierende Emporenhalle, Sandsteinquaderbau, nach Plänen von Friedrich Pützer, 1907/08"
Klostergasse 14,Pfaffen-Schwabenheim,"ehemaliges evangelisches Pfarrhaus, zweieinhalbgeschossiger spätklassizistischer Sandsteinquaderbau, um 1850"
Kreuznacher Straße 3,Pfaffen-Schwabenheim,"Vierseithof, erste Hälfte des 19. Jahrhunderts; Krüppelwalmdachbau, Fachwerk verputzt, um 1800"
Mittelgasse 1,Pfaffen-Schwabenheim,"Fachwerkhaus, verputzt, 18. bis Anfang des 19. Jahrhunderts"
Mühlengasse 10,Pfaffen-Schwabenheim,"Hakenhof; barockes Fachwerkhaus, teilweise massiv, bezeichnet 1685, Fachwerk-Scheune"
Mühlengasse 11,Pfaffen-Schwabenheim,"ehemalige Klostermühle; Vierseithof; 1836 ff.; spätklassizistisches Wohnhaus, Krüppelwalmdachscheune, teilweise Fachwerk"
"Mühlengasse, Ecke Sprendlinger Straße",Pfaffen-Schwabenheim,"Kriegerdenkmal 1870/71, Sandstein-Obelisk, letztes Viertel des 19. Jahrhunderts"
Rathausstraße 8,Pfaffen-Schwabenheim,"ehemaliges Rathaus; im Kern spätgotisch, wohl um 1600, sogenanntes Betzekämmerchen bezeichnet 1699, im 19. und 20. Jahrhundert stark überformt"
Sprendlinger Straße 3,Pfaffen-Schwabenheim,"Hofanlage; eingeschossiges Wohnhaus, Torhaus bezeichnet 1796"
Sprendlinger Straße 16,Pfaffen-Schwabenheim,"barockes Fachwerkhaus, teilweise massiv, angeblich 1761"
an der L 413,Pfaffen-Schwabenheim,"ehemalige Schleifmühle; Vierseithof, Mitte des 19. Jahrhunderts, Krüppelwalmdachbau, Bruchstein"
